Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,label,Prediction,Severity
22954,2,1,104,46.11,111.15,654.01,normal,Benign,Low
36026,3,2,166,38.09,125.32,76.65,normal,Benign,Low
24097,2,4,46,42.93,84.65,426.37,normal,Benign,Low
1685519,22,16,2370,617.33,534.76,20113.68,sql_injection,Attack,High
1576719,25,49,2996,362.76,968.07,6377.73,normal,Attack,High
23468,3,1,79,79.86,77.22,366.15,normal,Benign,Low
5910,4,4,53,15.87,100.4,238.29,normal,Benign,Low
1739713,36,16,2623,812.0,792.45,22445.88,xss,Attack,High
1595022,21,33,4042,842.76,460.53,15055.21,normal,Attack,High
30370,1,4,142,16.63,52.93,104.39,normal,Benign,Low
625326,35,36,3809,606.96,795.54,24249.59,sql_injection,Attack,High
35275,4,2,128,56.07,104.8,120.78,normal,Benign,Low
4201,1,1,41,82.18,78.59,279.82,normal,Benign,Low
6958,4,3,42,38.65,86.06,733.44,normal,Benign,Low
12593,4,1,155,26.16,65.02,619.19,normal,Benign,Low
21186,2,4,42,62.12,113.44,624.82,normal,Benign,Low
979677,27,16,2241,639.74,1092.4,17375.93,lfi,Attack,High
30010,3,3,143,30.15,125.38,720.4,normal,Benign,Low
13284,3,4,43,65.54,57.47,378.5,normal,Benign,Low
692625,14,29,2591,642.56,1025.02,15304.67,sql_injection,Attack,High
7694,3,1,57,22.18,50.67,847.75,normal,Benign,Low
1081166,27,19,4985,405.16,425.86,10940.97,xss,Attack,High
29237,1,3,55,77.62,27.39,666.41,normal,Benign,Low
16062,1,2,170,63.33,44.25,273.35,normal,Benign,Low
39313,2,4,161,33.21,105.22,325.1,normal,Benign,Low
19480,3,1,179,70.83,69.52,241.3,normal,Benign,Low
24197,4,2,90,33.34,41.91,369.61,normal,Benign,Low
13975,1,1,137,33.56,25.23,853.49,normal,Benign,Low
1167326,17,45,1624,691.19,967.21,19449.25,xss,Attack,High
39611,1,2,166,57.52,54.33,416.14,normal,Benign,Low
33484,1,1,144,43.35,89.91,410.25,normal,Benign,Low
4528,3,4,141,52.69,33.28,856.68,xss,Benign,Low
1757316,21,15,2655,591.63,1070.74,21523.87,sql_injection,Attack,High
1132964,45,18,2664,427.33,718.58,21317.37,sql_injection,Attack,High
38542,1,4,152,79.39,122.37,787.13,normal,Benign,Low
631385,28,22,5413,702.65,639.19,24027.67,lfi,Attack,High
1579531,21,30,1518,599.43,1075.05,24765.6,sql_injection,Attack,High
35176,4,1,161,83.7,64.13,573.98,normal,Benign,Low
7034,1,3,115,79.38,116.11,95.62,normal,Benign,Low
1140346,33,20,2704,621.1,467.49,20146.24,lfi,Attack,High
37707,2,4,124,34.21,120.14,516.63,normal,Benign,Low
1142497,28,42,1477,698.01,432.88,19311.01,lfi,Attack,High
12940,2,1,160,17.1,25.1,220.74,lfi,Benign,Low
1108741,12,47,4216,635.44,727.2,14407.12,lfi,Attack,High
1705054,31,39,4989,823.82,876.19,16187.93,lfi,Attack,High
24233,2,4,41,84.87,39.83,741.64,normal,Benign,Low
24384,4,2,56,80.56,70.39,165.4,normal,Benign,Low
17070,1,2,80,58.76,90.45,794.71,normal,Benign,Low
37205,1,1,56,16.53,107.95,577.33,normal,Benign,Low
6112,4,3,84,15.18,36.76,148.76,normal,Benign,Low
35831,4,1,170,32.99,32.49,890.22,normal,Benign,Low
37647,3,2,118,81.64,72.11,842.25,normal,Benign,Low
23730,2,3,96,35.2,58.74,318.03,normal,Benign,Low
1052924,19,62,2061,791.82,968.02,23498.52,lfi,Attack,High
19203,1,3,94,36.02,36.03,446.74,normal,Benign,Low
29246,4,3,172,30.05,66.11,561.34,normal,Benign,Low
34460,2,1,78,50.32,101.41,761.21,normal,Benign,Low
539454,16,19,3684,514.79,1082.52,24986.2,xss,Attack,High
33486,2,3,55,47.78,96.46,92.35,normal,Benign,Low
20438,2,4,180,52.67,119.29,58.93,normal,Benign,Low
25708,4,1,113,62.21,72.08,630.63,normal,Benign,Low
1647074,21,35,3381,751.76,483.58,8576.19,sql_injection,Attack,High
21084,1,3,158,57.51,27.71,493.2,normal,Benign,Low
36587,4,1,147,40.7,103.77,594.95,normal,Benign,Low
36372,1,1,91,60.02,53.64,819.19,normal,Benign,Low
6309,4,3,46,58.49,97.77,769.53,normal,Benign,Low
1001835,35,28,2096,715.83,527.4,13578.22,lfi,Attack,High
25333,1,1,73,76.77,85.39,742.42,normal,Benign,Low
22032,1,3,179,59.0,47.38,781.28,normal,Benign,Low
1486057,45,49,2966,396.68,857.49,12293.05,normal,Attack,High
27834,4,1,75,66.28,44.08,757.95,normal,Benign,Low
27885,3,1,112,33.35,69.42,318.81,normal,Benign,Low
789918,24,20,2418,582.16,829.13,9540.0,normal,Attack,High
25826,3,1,103,15.51,101.46,413.77,normal,Benign,Low
1496541,25,58,5385,442.82,911.5,15733.67,sql_injection,Attack,High
1593318,33,30,2834,274.23,677.39,7076.85,xss,Attack,High
927363,15,23,3941,428.0,402.33,9243.22,sql_injection,Attack,High
16287,1,4,169,67.76,100.78,412.23,normal,Benign,Low
28031,1,4,124,16.62,94.85,358.63,normal,Benign,Low
34237,3,3,52,47.27,127.17,280.02,normal,Benign,Low
9875,2,2,173,57.81,123.85,226.15,normal,Benign,Low
10458,3,4,50,89.49,111.15,743.83,normal,Benign,Low
14220,4,3,121,62.92,84.89,429.09,normal,Benign,Low
10443,4,3,43,81.35,68.63,449.47,normal,Benign,Low
38737,3,4,122,53.4,40.83,618.87,normal,Benign,Low
26863,2,2,45,86.86,71.67,854.35,normal,Benign,Low
28967,2,4,95,76.03,48.75,844.25,normal,Benign,Low
11244,2,3,135,79.82,73.65,97.85,normal,Benign,Low
7839,2,1,58,33.0,39.33,356.18,normal,Benign,Low
31031,2,1,96,20.55,108.88,185.45,normal,Benign,Low
6399,1,4,120,57.5,124.56,600.89,normal,Benign,Low
1399687,39,31,3224,264.56,1026.63,23292.52,normal,Attack,High
36313,2,2,172,33.77,83.35,370.76,normal,Benign,Low
1345579,30,43,4219,725.37,741.9,24946.59,xss,Attack,High
22840,3,1,134,16.53,72.85,716.08,normal,Benign,Low
32726,4,3,115,46.46,70.59,597.9,normal,Benign,Low
1453228,41,64,2170,301.31,896.07,16275.57,sql_injection,Attack,High
985847,45,31,3508,431.09,798.99,21155.6,lfi,Attack,High
22209,2,4,121,58.46,27.56,720.95,normal,Benign,Low
17570,1,4,44,59.25,75.64,417.83,normal,Benign,Low
36438,2,3,86,87.51,88.18,896.85,normal,Benign,Low
1563459,33,43,2114,589.93,966.94,6803.9,lfi,Attack,High
25355,2,4,48,44.45,46.49,899.45,normal,Benign,Low
1353715,37,65,2494,576.96,490.68,20078.68,lfi,Attack,High
1376075,26,50,5314,489.34,847.49,12728.16,sql_injection,Attack,High
1307591,28,44,2860,585.79,392.71,24072.72,lfi,Attack,High
23390,3,2,137,59.05,30.23,658.94,normal,Benign,Low
36575,4,3,155,68.41,79.04,356.5,normal,Benign,Low
28246,4,1,60,75.68,86.06,160.7,normal,Benign,Low
709298,40,57,4125,719.25,960.55,11937.18,sql_injection,Attack,High
22945,1,3,68,56.22,73.43,627.88,normal,Benign,Low
24222,1,1,90,83.94,37.46,806.87,normal,Benign,Low
21984,2,4,114,71.44,53.91,199.63,normal,Benign,Low
33118,2,4,162,35.23,111.19,468.74,normal,Benign,Low
1192086,43,53,1347,739.08,939.85,20456.73,xss,Attack,High
1335307,37,44,3606,340.82,870.59,8623.85,lfi,Attack,High
9706,4,2,46,88.03,44.17,784.46,normal,Benign,Low
20846,3,1,43,54.0,118.85,653.2,normal,Benign,Low
10223,1,2,72,15.81,110.61,890.76,normal,Benign,Low
37040,4,4,87,88.46,78.99,426.53,normal,Benign,Low
6325,4,1,81,53.72,31.95,689.32,normal,Benign,Low
1363852,36,55,4588,539.86,576.78,20139.41,xss,Attack,High
670057,12,36,2520,492.76,361.55,22615.18,normal,Attack,High
1066234,15,40,3667,765.26,908.28,10706.33,sql_injection,Attack,High
37624,1,1,128,67.57,28.4,163.6,normal,Benign,Low
21851,4,1,58,40.8,120.21,314.65,normal,Benign,Low
10992,4,3,156,54.71,94.92,427.63,normal,Benign,Low
7658,2,3,173,62.58,42.07,291.65,normal,Benign,Low
12104,4,4,82,64.74,58.32,769.92,normal,Benign,Low
1504756,25,59,5176,620.6,819.09,20574.46,normal,Attack,High
695409,16,37,5077,742.84,418.67,23935.91,lfi,Attack,High
1263609,22,63,5429,585.02,778.86,24121.84,xss,Attack,High
666797,38,43,5391,430.58,1006.65,22851.71,lfi,Attack,High
1604471,17,41,4288,500.16,554.02,11130.58,normal,Attack,High
26974,4,1,93,34.7,54.1,535.13,normal,Benign,Low
4009,1,4,72,79.0,120.64,849.16,normal,Benign,Low
33644,1,1,85,66.43,73.75,269.84,normal,Benign,Low
5190,3,3,150,87.23,94.53,163.81,normal,Benign,Low
16958,1,4,166,54.79,119.34,316.13,normal,Benign,Low
19597,3,2,55,48.98,65.27,832.57,normal,Benign,Low
8368,1,1,124,25.22,112.84,808.79,normal,Benign,Low
23624,3,1,98,49.58,62.45,297.77,normal,Benign,Low
24442,1,4,72,84.57,108.5,79.84,normal,Benign,Low
28339,2,1,128,89.11,73.62,472.94,normal,Benign,Low
30309,2,4,150,48.38,87.31,359.39,normal,Benign,Low
9156,3,2,180,43.56,129.18,816.11,normal,Benign,Low
4929,2,3,85,29.73,28.17,274.46,normal,Benign,Low
23505,1,1,111,39.59,101.9,562.89,normal,Benign,Low
5799,1,4,48,36.19,126.74,90.75,xss,Benign,Low
36261,1,3,116,75.68,59.9,571.26,normal,Benign,Low
1120484,35,25,2314,472.3,446.63,7740.95,normal,Attack,High
11018,3,3,76,61.5,128.83,875.2,normal,Benign,Low
15849,2,2,106,25.35,32.27,251.62,normal,Benign,Low
25449,1,3,68,35.86,49.03,301.2,normal,Benign,Low
27363,3,2,154,47.83,52.38,464.0,normal,Benign,Low
28592,1,2,169,48.05,111.04,670.43,normal,Benign,Low
13262,2,3,83,23.82,124.16,450.83,normal,Benign,Low
32249,2,4,144,16.7,82.66,614.81,normal,Benign,Low
7931,4,1,132,27.41,100.55,529.73,normal,Benign,Low
24816,2,3,77,43.57,78.19,388.37,normal,Benign,Low
625759,28,38,4490,387.02,531.47,24303.34,lfi,Attack,High
15399,1,2,179,52.4,40.17,278.93,normal,Benign,Low
1598151,13,23,2494,505.09,721.53,6335.44,sql_injection,Attack,High
534991,39,47,4295,547.37,624.06,6680.47,sql_injection,Attack,High
24267,2,4,156,39.78,71.46,683.57,normal,Benign,Low
38245,3,4,67,16.86,76.63,759.48,normal,Benign,Low
1173757,23,51,4107,592.86,844.11,12114.95,normal,Attack,High
38667,1,1,56,46.45,111.24,493.02,normal,Benign,Low
34603,2,3,145,32.12,40.64,186.33,normal,Benign,Low
1627962,24,52,3045,745.35,608.66,14111.84,lfi,Attack,High
35272,2,2,177,37.65,26.63,693.31,normal,Benign,Low
4096,2,2,96,30.21,27.89,340.96,normal,Benign,Low
4811,1,3,147,53.02,36.94,246.57,normal,Benign,Low
735333,24,39,1853,337.54,556.55,23359.1,lfi,Attack,High
17058,4,3,91,23.18,111.85,283.11,normal,Benign,Low
21994,1,3,44,88.81,127.44,529.26,normal,Benign,Low
1197177,24,54,4531,404.36,815.39,10701.41,xss,Attack,High
29349,2,3,139,21.62,82.85,389.58,normal,Benign,Low
550766,26,27,3443,695.1,1053.72,15750.09,sql_injection,Attack,High
610504,27,18,3146,302.79,803.87,21277.02,sql_injection,Attack,High
24509,2,1,66,27.65,103.32,707.31,normal,Benign,Low
983586,14,22,3658,606.0,749.64,9585.3,sql_injection,Attack,High
6299,3,4,169,63.18,99.76,405.59,normal,Benign,Low
1471239,28,58,4221,403.76,990.63,10641.91,sql_injection,Attack,High
1079998,14,58,4362,672.11,837.49,16429.27,xss,Attack,High
20478,4,2,100,32.06,38.93,84.04,normal,Benign,Low
12021,1,3,108,56.67,109.57,695.38,normal,Benign,Low
37653,4,3,180,54.97,63.05,445.92,normal,Benign,Low
11661,2,1,53,76.72,52.5,701.97,normal,Benign,Low
21806,1,1,153,45.72,45.08,78.79,normal,Benign,Low
22274,2,4,126,72.63,63.52,646.1,normal,Benign,Low
21788,3,3,63,65.67,88.48,625.55,normal,Benign,Low
27005,2,1,44,78.61,43.31,713.16,normal,Benign,Low
1256799,42,17,5059,274.2,723.76,11366.28,lfi,Attack,High
512115,32,48,2432,781.36,668.28,15119.21,normal,Attack,High
39386,4,1,127,42.92,56.91,267.31,normal,Benign,Low
438331,22,20,3445,805.37,471.04,17279.49,xss,Attack,High
20954,4,2,96,72.47,70.6,579.7,normal,Benign,Low
10207,4,2,67,66.09,86.82,847.11,normal,Benign,Low
1592686,41,59,4106,596.88,649.42,6003.66,xss,Attack,High
19126,4,1,178,60.77,118.4,427.14,normal,Benign,Low
606679,44,17,4914,831.83,409.17,22219.29,normal,Attack,High
38065,4,2,157,67.78,86.43,318.73,normal,Benign,Low
823935,43,36,1990,645.31,715.85,16551.93,xss,Attack,High
22602,4,3,105,38.05,99.3,102.01,normal,Benign,Low
1280459,31,49,2759,562.79,1042.32,10425.15,sql_injection,Attack,High
1591267,28,16,2360,821.38,374.44,7913.65,xss,Attack,High
11566,3,1,83,66.8,92.03,248.28,normal,Benign,Low
22190,3,4,125,79.08,46.73,755.0,normal,Benign,Low
1761093,35,44,1493,825.69,912.89,24374.96,normal,Attack,High
1454986,20,25,2095,521.29,953.06,6817.3,lfi,Attack,High
30753,2,1,144,29.77,32.88,738.49,normal,Benign,Low
448139,26,36,1311,563.51,1035.77,12075.78,sql_injection,Attack,High
19390,4,1,133,43.45,68.95,220.87,sql_injection,Benign,Low
24018,1,4,53,17.26,64.13,529.85,normal,Benign,Low
23498,2,4,150,57.6,93.25,770.48,normal,Benign,Low
1286108,34,45,4315,503.85,693.07,9100.02,lfi,Attack,High
1501841,26,35,5377,775.68,712.44,10008.03,normal,Attack,High
35493,4,4,144,33.58,34.37,555.04,normal,Benign,Low
29265,4,1,112,58.48,90.35,198.48,normal,Benign,Low
13416,2,1,58,83.36,35.24,185.53,normal,Benign,Low
9624,3,3,109,57.41,70.69,255.83,lfi,Benign,Low
35310,1,4,53,80.82,84.81,730.96,normal,Benign,Low
8188,2,2,89,78.18,86.38,676.62,normal,Benign,Low
560827,39,64,4927,385.33,615.22,11316.17,xss,Attack,High
4253,2,1,176,54.7,54.72,523.77,normal,Benign,Low
6740,2,2,140,33.44,61.18,508.73,xss,Benign,Low
37133,3,3,123,80.63,94.47,771.44,normal,Benign,Low
35312,2,3,163,79.28,81.77,505.25,normal,Benign,Low
14760,3,2,90,25.27,107.6,392.44,normal,Benign,Low
1701241,41,53,2386,456.64,746.75,15243.73,lfi,Attack,High
30826,1,1,158,21.83,41.73,455.43,sql_injection,Benign,Low
5440,2,3,155,69.78,128.77,112.62,normal,Benign,Low
1084449,41,59,3351,623.36,484.74,6663.19,normal,Attack,High
10846,1,4,137,88.04,39.23,831.15,normal,Benign,Low
1789652,28,39,2889,545.99,592.13,21451.52,xss,Attack,High
35193,4,2,138,44.44,33.41,51.15,normal,Benign,Low
4599,2,1,120,85.31,97.11,183.8,normal,Benign,Low
15511,1,2,134,33.76,71.93,798.03,normal,Benign,Low
21318,2,3,129,89.26,63.35,518.79,normal,Benign,Low
1704240,21,44,1733,322.22,864.1,19747.79,sql_injection,Attack,High
1040098,35,46,2816,659.54,650.74,13258.78,normal,Attack,High
1657745,29,50,4550,680.63,786.17,9246.73,lfi,Attack,High
11084,4,3,165,48.87,80.67,121.79,xss,Benign,Low
1654915,43,55,1214,627.05,982.95,13601.54,lfi,Attack,High
1736797,14,26,3314,519.64,1009.43,6301.71,normal,Attack,High
5804,3,2,81,85.11,117.07,75.06,normal,Benign,Low
546917,23,56,3320,800.91,756.29,15772.27,sql_injection,Attack,High
8587,3,3,161,88.51,57.69,175.62,sql_injection,Benign,Low
1480559,34,65,2585,293.05,408.85,23559.32,xss,Attack,High
18347,1,2,151,53.85,114.22,452.28,normal,Benign,Low
20186,4,4,50,61.86,95.66,172.15,normal,Benign,Low
24521,2,4,114,37.71,53.68,220.01,normal,Benign,Low
1367034,14,35,3167,803.54,717.61,10643.65,lfi,Attack,High
37780,3,3,164,38.18,58.72,422.91,normal,Benign,Low
1695173,44,15,4599,801.63,801.99,18945.87,sql_injection,Attack,High
17585,1,1,161,86.18,73.25,53.65,normal,Benign,Low
9653,4,3,133,44.54,39.6,501.52,normal,Benign,Low
13364,4,3,104,48.19,41.34,139.15,normal,Benign,Low
7217,3,3,160,29.38,78.11,841.4,normal,Benign,Low
843547,18,52,1412,734.6,560.65,21025.43,lfi,Attack,High
22915,1,2,63,56.67,93.5,282.67,normal,Benign,Low
1124165,16,28,2994,287.66,420.58,14902.27,normal,Attack,High
614450,17,39,1540,338.11,944.88,9122.58,xss,Attack,High
1467833,26,20,3080,452.75,473.55,13767.08,lfi,Attack,High
1129045,12,31,3517,839.36,928.44,18002.13,lfi,Attack,High
1445153,32,50,3858,548.01,415.79,13692.0,sql_injection,Attack,High
690628,13,28,3664,597.55,738.96,10566.46,normal,Attack,High
1751780,43,50,3491,466.57,788.8,12762.11,lfi,Attack,High
886903,34,49,5243,304.91,768.11,13602.38,xss,Attack,High
29512,1,4,135,20.51,118.28,236.73,normal,Benign,Low
30631,4,3,84,68.98,96.57,653.57,lfi,Benign,Low
29672,3,3,57,26.62,73.11,622.27,normal,Benign,Low
37823,1,4,67,78.24,49.45,82.18,normal,Benign,Low
14341,4,4,70,81.52,55.01,651.72,normal,Benign,Low
492238,16,29,2852,615.14,951.95,6974.32,sql_injection,Attack,High
13066,1,3,58,25.0,36.13,129.16,normal,Benign,Low
12158,1,3,154,66.57,129.48,201.21,normal,Benign,Low
6703,4,4,54,63.29,43.63,316.29,normal,Benign,Low
1362232,41,43,2685,620.16,416.54,15016.08,lfi,Attack,High
1728083,36,54,2857,848.59,1050.9,20508.55,xss,Attack,High
22816,2,1,103,22.98,52.86,479.33,normal,Benign,Low
12046,1,2,146,79.32,29.84,564.24,normal,Benign,Low
16532,3,4,170,49.08,74.71,702.71,normal,Benign,Low
21993,4,1,164,52.37,129.8,279.47,normal,Benign,Low
36290,2,4,166,37.09,96.74,612.57,normal,Benign,Low
1594564,23,19,3837,373.95,630.18,23068.51,lfi,Attack,High
4741,4,2,46,48.85,27.43,56.85,normal,Benign,Low
15238,3,4,66,29.01,99.77,871.16,normal,Benign,Low
18502,3,3,177,21.53,115.82,208.2,normal,Benign,Low
1355989,33,62,3998,308.73,367.7,16578.94,normal,Attack,High
467132,42,16,4755,752.44,1045.27,12292.42,xss,Attack,High
23512,1,1,101,32.28,78.95,242.88,normal,Benign,Low
1009940,23,52,1383,657.39,742.67,9019.36,normal,Attack,High
1614374,39,33,1489,609.12,938.53,12247.97,sql_injection,Attack,High
39500,4,2,67,60.94,110.14,797.52,normal,Benign,Low
830269,17,30,2423,751.51,805.11,14526.48,sql_injection,Attack,High
4420,2,4,122,28.76,95.7,653.89,normal,Benign,Low
464167,21,29,4032,460.5,451.28,8935.46,sql_injection,Attack,High
29568,2,2,40,56.91,117.43,58.8,normal,Benign,Low
24769,3,2,133,69.16,59.74,257.47,normal,Benign,Low
14367,3,3,126,70.95,90.84,890.03,normal,Benign,Low
7964,3,2,49,75.38,60.65,300.61,normal,Benign,Low
1611329,16,54,5310,587.13,489.13,21269.66,sql_injection,Attack,High
25647,1,2,134,54.06,103.28,494.08,normal,Benign,Low
14863,2,4,156,48.36,92.98,829.19,normal,Benign,Low
1751326,22,55,1326,368.39,845.34,21315.17,xss,Attack,High
36860,2,1,169,82.08,103.78,83.25,xss,Benign,Low
1525134,17,53,3541,670.69,644.0,11356.48,sql_injection,Attack,High
1232381,44,27,3658,300.7,350.15,16274.67,sql_injection,Attack,High
35235,4,2,71,49.4,98.93,367.46,normal,Benign,Low
39683,1,3,90,46.33,102.41,164.76,normal,Benign,Low
32384,2,2,114,32.32,60.83,137.24,normal,Benign,Low
1527763,32,39,1577,607.51,572.72,11366.71,normal,Attack,High
1788360,38,48,2138,738.83,1039.21,21139.44,xss,Attack,High
37310,2,3,107,40.47,114.6,142.83,normal,Benign,Low
684615,12,34,2663,304.99,681.12,18963.92,xss,Attack,High
7887,2,4,40,20.82,97.43,576.98,normal,Benign,Low
1759154,12,33,5214,848.94,716.02,6039.65,normal,Attack,High
4354,1,1,112,23.18,43.68,376.91,normal,Benign,Low
30957,2,3,95,31.36,36.98,754.62,normal,Benign,Low
25419,3,2,74,22.26,115.37,255.07,xss,Benign,Low
23250,1,4,82,47.39,28.5,79.07,normal,Benign,Low
15056,1,4,45,25.5,62.49,579.5,normal,Benign,Low
19672,3,2,129,83.04,43.35,313.63,normal,Benign,Low
17018,2,2,158,70.04,128.89,416.69,normal,Benign,Low
13452,3,4,126,16.75,90.14,622.08,normal,Benign,Low
30859,1,4,51,18.16,30.16,765.11,normal,Benign,Low
1687663,21,60,1639,780.61,1028.15,7081.11,lfi,Attack,High
8246,3,3,115,23.15,129.39,251.56,normal,Benign,Low
1625212,43,37,1949,362.09,754.51,24784.58,normal,Attack,High
1543076,41,20,1676,726.69,838.97,20341.53,normal,Attack,High
37036,3,1,178,83.17,58.06,81.62,normal,Benign,Low
1228630,21,58,3589,550.93,964.25,15328.26,xss,Attack,High
15972,3,4,124,51.53,70.81,553.77,normal,Benign,Low
20023,3,2,57,37.69,46.24,512.91,normal,Benign,Low
19388,4,3,70,51.62,57.02,63.81,normal,Benign,Low
1578753,36,46,1715,492.84,1010.6,15962.51,xss,Attack,High
34545,2,4,51,65.18,76.24,530.63,normal,Benign,Low
1298486,34,36,4649,769.07,572.62,7498.78,xss,Attack,High
18904,4,4,55,63.78,105.09,735.91,xss,Benign,Low
998508,15,27,5442,787.73,571.76,21813.91,xss,Attack,High
22431,3,2,167,48.59,107.17,440.65,normal,Benign,Low
683148,32,27,4197,593.63,370.97,17083.98,lfi,Attack,High
6268,1,3,99,78.77,88.12,810.19,normal,Benign,Low
20023,1,1,104,71.37,120.41,717.61,normal,Benign,Low
572457,18,52,2841,408.4,695.65,18667.29,xss,Attack,High
522540,21,46,4112,376.92,837.8,14530.31,xss,Attack,High
10999,1,4,114,30.66,80.01,677.0,normal,Benign,Low
36113,1,3,138,77.96,126.19,666.59,normal,Benign,Low
1630673,44,32,5438,651.88,1052.41,14980.44,lfi,Attack,High
35880,2,2,105,85.93,64.87,606.64,normal,Benign,Low
945026,44,15,2216,691.91,533.7,17939.96,normal,Attack,High
407171,18,33,3932,338.67,499.52,24738.27,normal,Attack,High
1081075,15,33,3672,698.39,494.9,9743.24,xss,Attack,High
29181,1,4,57,85.17,129.87,73.35,normal,Benign,Low
567847,23,61,3997,608.84,597.56,12905.5,xss,Attack,High
6226,4,2,130,17.45,127.81,502.67,normal,Benign,Low
764114,18,37,2965,796.35,388.47,13706.72,normal,Attack,High
787902,20,37,3213,751.08,968.7,22640.38,normal,Attack,High
1580894,23,21,2346,546.55,571.6,7076.97,lfi,Attack,High
7904,2,3,161,59.47,40.37,708.97,normal,Benign,Low
1512053,21,63,1939,819.26,894.68,23844.32,lfi,Attack,High
8061,3,1,43,36.12,104.75,111.82,normal,Benign,Low
30999,2,3,61,18.09,95.93,277.57,lfi,Benign,Low
29637,2,2,42,47.12,48.92,256.52,normal,Benign,Low
30084,3,4,41,26.36,123.01,391.51,normal,Benign,Low
36407,3,2,112,75.78,96.21,769.31,normal,Benign,Low
1517830,31,61,3048,272.01,667.1,14701.36,normal,Attack,High
1116075,30,50,1793,654.89,593.6,10549.28,sql_injection,Attack,High
606682,45,43,4825,667.8,969.98,21978.24,normal,Attack,High
20575,4,1,103,31.55,70.3,548.12,normal,Benign,Low
475612,30,18,2474,352.58,717.73,8109.31,xss,Attack,High
11862,4,2,119,72.06,96.23,595.61,normal,Benign,Low
1407144,31,19,4055,680.51,630.34,18078.42,xss,Attack,High
1263285,40,20,5311,817.22,775.47,11123.18,normal,Attack,High
5007,3,4,162,56.98,71.96,200.13,normal,Benign,Low
22665,2,4,113,71.35,78.65,478.85,normal,Benign,Low
5980,2,4,153,33.24,110.23,737.69,normal,Benign,Low
36088,3,2,176,20.1,95.05,840.66,normal,Benign,Low
507880,23,61,3108,496.26,737.11,24467.25,lfi,Attack,High
33986,3,1,123,83.82,125.32,859.88,normal,Benign,Low
34776,2,2,98,15.3,89.48,454.68,normal,Benign,Low
33089,3,2,105,32.88,98.29,71.97,normal,Benign,Low
37186,4,2,59,71.65,64.55,734.2,normal,Benign,Low
749107,24,53,4486,803.63,866.23,11386.06,lfi,Attack,High
